,Data_Point,Test_Time(s),Date_Time,Step_Time(s),,Step_Index,Cycle_Index,Current(A),Voltage(V),Charge_Capacity(Ah),Discharge_Capacity(Ah),Charge_Energy(Wh),Discharge_Energy(Wh),dV/dt(V/s),Internal_Resistance(Ohm),Is_FC_Data,AC_Impedance(Ohm),ACI_Phase_Angle(Deg),Temperature (C)_1,Temperature (C)_2,Temperature (C)_3,Temperature (C)_4
37.23,3608,38826.08212,01/21/2017 05:32:00,5.615900499,,37,23,-29.9993248,2.461459875,0,0.046798787,0,0.119265619,-0.034601465,0.019145139,0,0,0,30.00945663,26.27800369,26.61534309,26.56508064
37.23,3609,38826.45651,01/21/2017 05:32:00,5.990292415,,37,23,-29.99968529,2.451145887,0,0.049918688,0,0.126930976,-0.032472085,0.019145139,0,0,0,29.93375778,26.27800369,26.69133377,26.56508064
37.23,3610,38826.92449,01/21/2017 05:32:01,6.45827015,,37,23,-30.00002861,2.438158274,0,0.05381848,0,0.136467689,-0.029658407,0.019145139,0,0,0,30.08514977,26.27800369,26.69133377,26.64101028
37.23,3611,38827.39246,01/21/2017 05:32:01,6.926245966,,37,23,-29.99967003,2.425170422,0,0.057718262,0,0.145956112,-0.029506518,0.019145139,0,0,0,29.93375778,26.27800369,26.61534309,26.64101028
37.23,3612,38827.95407,01/21/2017 05:32:02,7.487849839,,37,23,-29.99968529,2.412564754,0,0.062398243,0,0.157281583,-0.028669853,0.019145139,0,0,0,29.93375778,26.27800369,26.61534309,26.48914337
37.23,3613,38828.42205,01/21/2017 05:32:02,7.955829815,,37,23,-30.00003052,2.399958849,0,0.066298045,0,0.166668209,-0.027224941,0.019145139,0,0,0,30.08514977,26.3539772,26.69133377,26.71693611
37.23,3614,38828.89005,01/21/2017 05:32:03,8.423830269,,37,23,-30.00002861,2.388117075,0,0.070198053,0,0.176010141,-0.027300961,0.019145139,0,0,0,29.90333557,26.323452,26.66081238,26.61048317
37.23,3615,38829.4517,01/21/2017 05:32:03,8.985486299,,37,23,-30.00003052,2.375893354,0,0.074878488,0,0.187164521,-0.026083827,0.019145139,0,0,0,29.93375778,26.3539772,26.69133377,26.64101028
37.23,3616,38829.91962,01/21/2017 05:32:04,9.453404518,,37,23,-29.99967384,2.364815712,0,0.078777781,0,0.196410401,-0.0261603,0.019145139,0,0,0,30.08514977,26.27800369,26.53934669,26.56508064
37.23,3617,38830.38761,01/21/2017 05:32:04,9.921396333,,37,23,-30.00037384,2.353737831,0,0.08267771,0,0.205617272,-0.025475783,0.019145139,0,0,0,30.08514977,26.3539772,26.53934669,26.48914337
37.23,3618,38830.94921,01/21/2017 05:32:05,10.48299573,,37,23,-30.00002861,2.343042135,0,0.087357675,0,0.21661252,-0.024258971,0.019145139,0,0,0,30.16083336,26.27800369,26.69133377,26.56508064
37.23,3619,38831.41719,01/21/2017 05:32:05,10.95097058,,37,23,-30.00002861,2.332728148,0,0.091257461,0,0.225733046,-0.024335138,0.019145139,0,0,0,30.23651505,26.3539772,26.53934669,26.64101028
37.23,3620,38832.13477,01/21/2017 05:32:06,11.6685569,,37,23,-29.99968529,2.320504427,0,0.0972373,0,0.239646435,-0.022738174,0.019145139,0,0,0,30.16083336,26.27800369,26.61534309,26.64101028
37.23,3621,38832.72756,01/21/2017 05:32:07,12.26134389,,37,23,-30.00037384,2.308280706,0,0.10217721,0,0.251079922,-0.021977711,0.019145139,0,0,0,30.23651505,26.27800369,26.53934669,26.48914337
37.23,3622,38833.28915,01/21/2017 05:32:07,12.82293144,,37,23,-30.00001907,2.296820879,0,0.106857119,0,0.261861806,-0.021749539,0.019145139,0,0,0,30.37301826,26.33906364,26.67639351,26.70205879
37.23,3623,38833.94431,01/21/2017 05:32:08,13.47809426,,37,23,-30.00003052,2.286125183,0,0.112316796,0,0.274377972,-0.02030471,0.019145139,0,0,0,30.38786316,26.3539772,26.69133377,26.64101028
37.23,3624,38834.56832,01/21/2017 05:32:09,14.102105,,37,23,-30.00037956,2.275047302,0,0.117516862,0,0.286242486,-0.019544177,0.019145139,0,0,0,30.44868088,26.33906364,26.67639351,26.62613297
37.23,3625,38835.31711,01/21/2017 05:32:09,14.85088915,,37,23,-30.00003052,2.262823582,0,0.123756742,0,0.300409112,-0.018631527,0.019145139,0,0,0,30.46352959,26.27800369,26.61534309,26.64101028
37.23,3626,38836.06588,01/21/2017 05:32:10,15.59966082,,37,23,-29.99968529,2.252509832,0,0.129996441,0,0.314498905,-0.017566945,0.019145139,0,0,0,30.59999847,26.41503334,26.67639351,26.70205879
37.23,3627,38836.81467,01/21/2017 05:32:11,16.34845265,,37,23,-29.99968529,2.240668058,0,0.136236352,0,0.328516278,-0.016882524,0.019145139,0,0,0,30.76613426,26.27800369,26.61534309,26.64101028
37.23,3628,38837.56346,01/21/2017 05:32:12,17.09724032,,37,23,-30.00003052,2.229208231,0,0.142476263,0,0.342461001,-0.016198067,0.019145139,0,0,0,30.84177208,26.27800369,26.53934669,26.64101028
37.23,3629,38838.24982,01/21/2017 05:32:12,17.78360289,,37,23,-29.99968529,2.21813035,0,0.148195941,0,0.355180617,-0.016578389,0.019145139,0,0,0,30.91740608,26.27800369,26.69133377,26.64101028
37.23,3630,38838.99862,01/21/2017 05:32:13,18.5324056,,37,23,-29.99967003,2.207052708,0,0.154435949,0,0.368992023,-0.0157417,0.019145139,0,0,0,31.05381775,26.33906364,26.67639351,26.70205879
37.23,3631,38839.7474,01/21/2017 05:32:14,19.28118751,,37,23,-30.00037956,2.196356773,0,0.16067578,0,0.382737638,-0.015285525,0.019145139,0,0,0,31.14426994,26.3539772,26.61534309,26.64101028
37.23,3632,38840.65219,01/21/2017 05:32:15,20.18597459,,37,23,-30.00003052,2.184133053,0,0.168215606,0,0.399261434,-0.015209449,0.019145139,0,0,0,31.37108803,26.27800369,26.53934669,26.64101028
37.23,3633,38841.52573,01/21/2017 05:32:15,21.05951008,,37,23,-30.00003433,2.172673225,0,0.175495058,0,0.41512706,-0.01429705,0.019145139,0,0,0,31.44668198,26.27800369,26.61534309,26.64101028
37.23,3634,38842.52414,01/21/2017 05:32:16,22.05792553,,37,23,-30.00003052,2.16197753,0,0.183815187,0,0.433165645,-0.013764575,0.019145139,0,0,0,31.52227211,26.27800369,26.53934669,26.64101028
37.23,3635,38843.67852,01/21/2017 05:32:18,23.21230679,,37,23,-29.99968529,2.149371624,0,0.193434947,0,0.453904903,-0.012547801,0.019145139,0,0,0,31.90013695,26.4299469,26.61534309,26.64101028
37.23,3636,38844.67691,01/21/2017 05:32:19,24.21068865,,37,23,-30.00037956,2.138675928,0,0.201754818,0,0.471742007,-0.01178728,0.019145139,0,0,0,32.03642273,26.41503334,26.67639351,26.7779789
,,,,,37 Count,45,,,,,,,,,,,,,,,,
38.23,3637,38905.76404,01/21/2017 05:33:20,60.02750205,,38,23,0,3.285036325,0,0.210726453,0,0.490885312,0.000836512,0.019145139,0,0,0,39.48995209,26.26309013,26.67639351,26.55020142
38.23,3638,38965.7915,01/21/2017 05:34:20,120.0549615,,38,23,0,3.302608013,0,0.210726453,0,0.490885312,0.000152124,0.019145139,0,0,0,38.22839355,26.20202446,26.53934669,26.64101028
38.23,3639,39025.81898,01/21/2017 05:35:20,180.0824434,,38,23,0,3.306427956,0,0.210726453,0,0.490885312,0,0.019145139,0,0,0,36.63503265,26.33906364,26.60040092,26.62613297
38.23,3640,39085.84645,01/21/2017 05:36:20,240.1099141,,38,23,0,3.307573795,0,0.210726453,0,0.490885312,-7.60869E-05,0.019145139,0,0,0,35.35542679,26.26309013,26.60040092,26.55020142
38.23,3641,39145.85832,01/21/2017 05:37:20,300.1217861,,38,23,0,3.30795598,0,0.210726453,0,0.490885312,-7.63893E-05,0.019145139,0,0,0,34.39067841,26.20202446,26.38734055,26.41320038
38.23,3642,39205.87022,01/21/2017 05:38:20,360.1336782,,38,23,0,3.308337927,0,0.210726453,0,0.490885312,0,0.019145139,0,0,0,33.28966141,26.2325573,26.4938736,26.36778831
38.23,3643,39265.88208,01/21/2017 05:39:20,420.1455431,,38,23,0,3.30795598,0,0.210726453,0,0.490885312,0,0.019145139,0,0,0,32.48962402,26.18710899,26.4484005,26.39832115
38.23,3644,39325.89398,01/21/2017 05:40:20,480.1574384,,38,23,0,3.30795598,0,0.210726453,0,0.490885312,0,0.019145139,0,0,0,31.79492378,26.32415009,26.50946236,26.45939064
38.23,3645,39385.90582,01/21/2017 05:41:20,540.1692799,,38,23,0,3.30795598,0,0.210726453,0,0.490885312,0,0.019145139,0,0,0,31.0990448,26.08058739,26.41786957,26.44373322
38.23,3646,39445.74613,01/21/2017 05:42:20,600.0095882,,38,23,0,3.30795598,0,0.210726453,0,0.490885312,0,0.019145139,0,0,0,30.41827202,26.08058739,26.41786957,26.51967239
,,,,,38 Count,10,,,,,,,,,,,,,,,,
39.23,3647,39445.74816,01/21/2017 05:42:21,1.91989E-06,,39,23,0.006858831,3.30795598,3.658E-12,0.210726453,1.21E-11,0.490885312,0,0.019145139,0,0,0,30.41827202,26.08058739,26.41786957,26.51967239
,,,,,39 Count,1,,,,,,,,,,,,,,,,
37.24,3648,39445.76224,01/21/2017 05:42:21,1.59991E-06,,37,24,-22.49757576,2.645198345,0,9.99833E-09,0,2.64476E-08,0,0.019145139,0,0,0,30.41827202,26.08058739,26.41786957,26.51967239
37.24,3649,39445.87143,01/21/2017 05:42:22,0.109199295,,37,24,-29.99897957,2.629154682,0,0.000893667,0,0.002362884,-0.003208733,0.019145139,0,0,0,30.52434349,26.18710899,26.4484005,26.39832115
37.24,3650,39446.07415,01/21/2017 05:42:22,0.311914335,,37,24,-29.99932098,2.618076801,0,0.002582902,0,0.006803424,-0.005424309,0.019145139,0,0,0,30.52434349,26.18710899,26.4484005,26.39832115
37.24,3651,39446.24585,01/21/2017 05:42:22,0.48361585,,37,24,-29.99897003,2.600887299,0,0.004013715,0,0.010548283,-0.00886221,0.019145139,0,0,0,30.52434349,26.18710899,26.4484005,26.39832115
37.24,3652,39446.66703,01/21/2017 05:42:22,0.904794756,,37,24,-29.99966621,2.580641508,0,0.007523465,0,0.019662024,-0.012911367,0.019145139,0,0,0,30.52434349,26.18710899,26.4484005,26.47426414
37.24,3653,39447.0414,01/21/2017 05:42:23,1.279168113,,37,24,-30.00002861,2.563451767,0,0.010643227,0,0.027701765,-0.016349316,0.019145139,0,0,0,30.52434349,26.18710899,26.4484005,26.47426414
37.24,3654,39447.46261,01/21/2017 05:42:23,1.700379658,,37,24,-29.99966621,2.547790289,0,0.01415328,0,0.036688169,-0.019481611,0.019145139,0,0,0,30.44868088,26.11112404,26.4484005,26.47426414
37.24,3655,39447.83701,01/21/2017 05:42:24,2.074779253,,37,24,-29.9993248,2.533274412,0,0.017273278,0,0.044620832,-0.022384787,0.019145139,0,0,0,30.44868088,26.11112404,26.4484005,26.47426414
37.24,3656,39448.25819,01/21/2017 05:42:24,2.495960719,,37,24,-29.99968529,2.515320778,0,0.020783068,0,0.053493793,-0.025975514,0.019145139,0,0,0,30.52434349,26.18710899,26.37239265,26.39832115
37.24,3657,39448.77298,01/21/2017 05:42:24,3.010749124,,37,24,-30.00003433,2.498513222,0,0.025072889,0,0.064263311,-0.029337024,0.019145139,0,0,0,30.52434349,26.18710899,26.37239265,26.39832115
37.24,3658,39449.19418,01/21/2017 05:42:25,3.431941789,,37,24,-29.99966621,2.485907316,0,0.02858283,0,0.07301842,-0.031858206,0.019145139,0,0,0,30.52434349,26.26309013,26.4484005,26.47426414
37.24,3659,39449.56853,01/21/2017 05:42:25,3.806297227,,37,24,-29.99967384,2.473301649,0,0.031702424,0,0.080759513,-0.034379341,0.019145139,0,0,0,30.52434349,26.26309013,26.4484005,26.47426414
37.24,3660,39449.98976,01/21/2017 05:42:26,4.227523811,,37,24,-30.00002861,2.461459875,0,0.03521259,0,0.089427929,-0.03353896,0.019145139,0,0,0,30.50950241,26.24817467,26.50946236,26.53532791
37.24,3661,39450.36416,01/21/2017 05:42:26,4.601926606,,37,24,-29.99968529,2.449236155,0,0.038332598,0,0.097093797,-0.03033023,0.019145139,0,0,0,30.50950241,26.24817467,26.50946236,26.53532791
37.24,3662,39450.78532,01/21/2017 05:42:26,5.023084073,,37,24,-29.99968529,2.432810307,0,0.041842188,0,0.105676031,-0.02956624,0.019145139,0,0,0,30.52434349,26.18710899,26.37239265,26.39832115
37.24,3663,39451.17529,01/21/2017 05:42:27,5.413060347,,37,24,-29.99968529,2.420968533,0,0.045091955,0,0.113574874,-0.028496647,0.019145139,0,0,0,30.52434349,26.18710899,26.37239265,26.39832115
37.24,3664,39451.53413,01/21/2017 05:42:27,5.771897664,,37,24,-30.00002861,2.408744812,0,0.048082221,0,0.120804034,-0.027809095,0.019145139,0,0,0,30.41827202,26.08058739,26.34185791,26.36778831
37.24,3665,39452.09569,01/21/2017 05:42:28,6.333456739,,37,24,-29.99968529,2.392701149,0,0.052761856,0,0.132053737,-0.026357507,0.019145139,0,0,0,30.44868088,26.18710899,26.37239265,26.47426414
37.24,3666,39452.4701,01/21/2017 05:42:28,6.707868814,,37,24,-30.00003433,2.380477428,0,0.055881925,0,0.139505223,-0.026128292,0.019145139,0,0,0,30.44868088,26.18710899,26.37239265,26.47426414
37.24,3667,39452.89127,01/21/2017 05:42:29,7.129040041,,37,24,-29.99966621,2.364433527,0,0.059391666,0,0.147842653,-0.02681594,0.019145139,0,0,0,30.44868088,26.33906364,26.37239265,26.39832115
37.24,3668,39453.40608,01/21/2017 05:42:29,7.643849884,,37,24,-29.99968529,2.347625971,0,0.06368172,0,0.157966635,-0.025975514,0.019145139,0,0,0,30.44868088,26.33906364,26.37239265,26.39832115
37.24,3669,39453.82725,01/21/2017 05:42:29,8.065019831,,37,24,-30.00003052,2.335020304,0,0.067191433,0,0.166198756,-0.026051903,0.019145139,0,0,0,30.52434349,26.26309013,26.37239265,26.39832115
37.24,3670,39454.20167,01/21/2017 05:42:30,8.439430946,,37,24,-30.00002861,2.322414398,0,0.070311529,0,0.173476272,-0.026128292,0.019145139,0,0,0,30.52434349,26.26309013,26.37239265,26.39832115
37.24,3671,39454.62285,01/21/2017 05:42:30,8.860617851,,37,24,-29.99968529,2.309808731,0,0.073821422,0,0.18161377,-0.02628107,0.019145139,0,0,0,30.52434349,26.26309013,26.37239265,26.39832115
37.24,3672,39454.95045,01/21/2017 05:42:31,9.188217658,,37,24,-30.00002861,2.296438932,0,0.076551393,0,0.187911459,-0.026510287,0.019145139,0,0,0,30.52434349,26.26309013,26.37239265,26.39832115
37.24,3673,39455.27804,01/21/2017 05:42:31,9.515803704,,37,24,-29.99933434,2.283833265,0,0.079281264,0,0.194174707,-0.027427053,0.019145139,0,0,0,30.66080856,26.32415009,26.50946236,26.45939064
37.24,3674,39455.65243,01/21/2017 05:42:31,9.89019882,,37,24,-29.99968529,2.27008152,0,0.08240119,0,0.201291457,-0.027732659,0.019145139,0,0,0,30.66080856,26.32415009,26.50946236,26.45939064
37.24,3675,39456.07362,01/21/2017 05:42:32,10.31138829,,37,24,-29.99968529,2.256329775,0,0.085911084,0,0.209251156,-0.027274275,0.019145139,0,0,0,30.66080856,26.32415009,26.50946236,26.38344574
37.24,3676,39456.63519,01/21/2017 05:42:32,10.87295216,,37,24,-29.99933434,2.237993956,0,0.090590756,0,0.219783821,-0.026815891,0.019145139,0,0,0,30.75129509,26.18710899,26.4484005,26.32237434
37.24,3677,39457.0096,01/21/2017 05:42:33,11.24737,,37,24,-30.00003433,2.223860264,0,0.093710836,0,0.226750726,-0.028114652,0.019145139,0,0,0,30.75129509,26.18710899,26.4484005,26.32237434
37.24,3678,39457.38399,01/21/2017 05:42:33,11.62175615,,37,24,-30.00003052,2.209726572,0,0.096830687,0,0.233673619,-0.027579879,0.019145139,0,0,0,30.75129509,26.26309013,26.37239265,26.32237434
37.24,3679,39457.75839,01/21/2017 05:42:33,11.99615223,,37,24,-29.99968529,2.195210934,0,0.099950639,0,0.240552015,-0.02964263,0.019145139,0,0,0,30.75129509,26.26309013,26.37239265,26.32237434
37.24,3680,39458.17958,01/21/2017 05:42:34,12.41734809,,37,24,-30.00003052,2.176493168,0,0.103460569,0,0.248237212,-0.029184246,0.019145139,0,0,0,30.82693291,26.18710899,26.4484005,26.39832115
37.24,3681,39458.50717,01/21/2017 05:42:34,12.74493958,,37,24,-30.00003052,2.166179419,0,0.1061905,0,0.254171962,-0.02956624,0.019145139,0,0,0,30.82693291,26.18710899,26.4484005,26.39832115
37.24,3682,39458.92836,01/21/2017 05:42:35,13.16612617,,37,24,-29.9993248,2.146315813,0,0.109700345,0,0.261754257,-0.030024623,0.019145139,0,0,0,30.90256882,26.11112404,26.4484005,26.39832115
37.24,3683,39459.30275,01/21/2017 05:42:35,13.5405184,,37,24,-29.99967957,2.131799936,0,0.112820229,0,0.26844242,-0.030406665,0.019145139,0,0,0,30.90256882,26.11112404,26.4484005,26.39832115
37.24,3684,39459.72395,01/21/2017 05:42:35,13.96171779,,37,24,-30.00039101,2.116520405,0,0.116330189,0,0.27591353,-0.030712223,0.019145139,0,0,0,30.9781971,26.26309013,26.4484005,26.47426414
37.24,3685,39460.09833,01/21/2017 05:42:36,14.33610106,,37,24,-30.00003052,2.102004528,0,0.119450053,0,0.282508095,-0.030865049,0.019145139,0,0,0,30.9781971,26.26309013,26.4484005,26.47426414
37.24,3686,39460.51953,01/21/2017 05:42:36,14.75729373,,37,24,-29.99968529,2.086724758,0,0.122959972,0,0.289874538,-0.032087423,0.019145139,0,0,0,31.12943459,26.11112404,26.4484005,26.39832115
37.24,3687,39460.89392,01/21/2017 05:42:37,15.13168308,,37,24,-29.99934196,2.071827173,0,0.126079886,0,0.296368474,-0.031323384,0.019145139,0,0,0,31.12943459,26.11112404,26.4484005,26.39832115
37.24,3688,39461.31511,01/21/2017 05:42:37,15.55287479,,37,24,-30.00003052,2.052345514,0,0.129589785,0,0.30362049,-0.032469369,0.019145139,0,0,0,31.19021416,26.17219734,26.43345833,26.38344574
37.24,3689,39461.6895,01/21/2017 05:42:37,15.92727119,,37,24,-30.00003052,2.037829876,0,0.132709758,0,0.310015656,-0.032469369,0.019145139,0,0,0,31.19021416,26.17219734,26.43345833,26.38344574
37.24,3690,39462.0639,01/21/2017 05:42:38,16.30166182,,37,24,-30.00003052,2.024078131,0,0.135829661,0,0.316364398,-0.032316588,0.019145139,0,0,0,31.35625648,26.18710899,26.4484005,26.39832115
37.24,3691,39462.43828,01/21/2017 05:42:38,16.6760483,,37,24,-29.99934196,2.010326385,0,0.138949532,0,0.322671216,-0.032163762,0.019145139,0,0,0,31.35625648,26.18710899,26.4484005,26.39832115
37.24,3692,39462.85944,01/21/2017 05:42:39,17.09720545,,37,24,-30.00003433,1.996956587,0,0.142459144,0,0.329716876,-0.031858206,0.019145139,0,0,0,31.4170208,26.32415009,26.50946236,26.53532791
,,,,,37 Count,45,,,,,,,,,,,,,,,,
33.25,3693,39462.87539,01/21/2017 05:42:39,0.015581798,,33,25,-22.22487259,2.781187773,0,0.000113023,0,0.000269777,0.157686636,0.019145139,0,0,0,31.4170208,26.32415009,26.50946236,26.53532791
33.25,3694,39463.00023,01/21/2017 05:42:39,0.140418247,,33,25,1.099541783,2.809837341,1.42925E-05,0.000342029,3.98183E-05,0.000906686,0.16341655,0.019145139,0,0,0,31.4170208,26.32415009,26.50946236,26.53532791
33.25,3695,39463.18742,01/21/2017 05:42:39,0.327605566,,33,25,1.099210024,2.832374811,7.14641E-05,0.000342029,0.000200515,0.000906686,0.167924047,0.019145139,0,0,0,31.4170208,26.32415009,26.50946236,26.53532791
33.25,3696,39463.42141,01/21/2017 05:42:40,0.561600993,,33,25,1.099555731,2.866754293,0.000142912,0.000342029,0.000402964,0.000906686,0.174799949,0.019145139,0,0,0,31.44668198,26.12603951,26.31132698,26.41320038
33.25,3697,39463.60861,01/21/2017 05:42:40,0.748802071,,33,25,1.099191666,2.89463973,0.000200089,0.000342029,0.000566942,0.000906686,0.180377036,0.019145139,0,0,0,31.44668198,26.12603951,26.31132698,26.41320038
33.25,3698,39463.79581,01/21/2017 05:42:40,0.935994829,,33,25,1.09990263,2.906481504,0.000257246,0.000342029,0.00073242,0.000906686,0.182745382,0.019145139,0,0,0,31.44668198,26.12603951,26.31132698,26.41320038
33.25,3699,39463.983,01/21/2017 05:42:40,1.123189827,,33,25,1.099191666,2.927109003,0.000314438,0.000342029,0.000898696,0.000906686,0.186870888,0.019145139,0,0,0,31.44668198,26.12603951,26.31132698,26.41320038
33.25,3700,39464.21699,01/21/2017 05:42:40,1.357182695,,33,25,1.099199176,2.944680691,0.000385883,0.000342029,0.001107866,0.000906686,0.190385222,0.019145139,0,0,0,31.79492378,26.32415009,26.50946236,26.45939064
33.25,3701,39464.54459,01/21/2017 05:42:41,1.684776421,,33,25,1.099537373,2.9611063,0.000485936,0.000342029,0.001402891,0.000906686,0.193670347,0.019145139,0,0,0,31.79492378,26.32415009,26.50946236,26.45939064
33.25,3702,39464.73179,01/21/2017 05:42:41,1.871977499,,33,25,1.09990263,2.975240231,0.000543113,0.000342029,0.001572232,0.000906686,0.196497127,0.019145139,0,0,0,31.79492378,26.32415009,26.50946236,26.45939064
33.25,3703,39464.96578,01/21/2017 05:42:41,2.105966847,,33,25,1.099887371,2.987845898,0.000614604,0.000342029,0.001784963,0.000906686,0.19901827,0.019145139,0,0,0,31.8097496,26.26309013,26.4484005,26.47426414
33.25,3704,39465.29337,01/21/2017 05:42:41,2.433557053,,33,25,1.099541783,3.000069618,0.000714663,0.000342029,0.002084215,0.000906686,0.201463014,0.019145139,0,0,0,31.8097496,26.26309013,26.4484005,26.47426414
33.25,3705,39465.48057,01/21/2017 05:42:42,2.620762291,,33,25,1.099537373,3.010383368,0.00077184,0.000342029,0.002255776,0.000906686,0.203525752,0.019145139,0,0,0,31.8097496,26.26309013,26.4484005,26.47426414
33.25,3706,39465.90175,01/21/2017 05:42:42,3.041942477,,33,25,1.099552631,3.024899244,0.000900481,0.000342029,0.002643613,0.000906686,0.20642893,0.019145139,0,0,0,32.03642273,26.18710899,26.4484005,26.47426414
33.25,3707,39466.27615,01/21/2017 05:42:42,3.416335353,,33,25,1.099541783,3.037886858,0.001014831,0.000342029,0.002990003,0.000906686,0.209026456,0.019145139,0,0,0,32.03642273,26.18710899,26.4484005,26.47426414
33.25,3708,39466.69734,01/21/2017 05:42:43,3.837529938,,33,25,1.098849058,3.049346685,0.001143475,0.000342029,0.003381251,0.000906686,0.211318418,0.019145139,0,0,0,32.24822998,26.24817467,26.50946236,26.45939064
33.25,3709,39467.30573,01/21/2017 05:42:43,4.445914402,,33,25,1.099191666,3.065390348,0.001329258,0.000342029,0.003948888,0.000906686,0.046603106,0.019145139,0,0,0,32.33857727,26.18710899,26.4484005,26.55020142
33.25,3710,39467.86732,01/21/2017 05:42:44,5.007513155,,33,25,1.100248337,3.079524279,0.001500826,0.000342029,0.004475696,0.000906686,0.034608554,0.019145139,0,0,0,32.33857727,26.18710899,26.4484005,26.55020142
33.25,3711,39468.4757,01/21/2017 05:42:45,5.615892499,,33,25,1.099544764,3.092129946,0.001686687,0.000342029,0.005048811,0.000906686,0.027809095,0.019145139,0,0,0,32.41410446,26.11112404,26.4484005,26.39832115
33.25,3712,39469.27128,01/21/2017 05:42:45,6.411469401,,33,25,1.100248337,3.104353666,0.001929651,0.000342029,0.005801082,0.000906686,0.020856809,0.019145139,0,0,0,32.64064789,26.18710899,26.52440262,26.39832115
33.25,3713,39470.06687,01/21/2017 05:42:46,7.207055262,,33,25,1.099541783,3.115049601,0.002172687,0.000342029,0.006556586,0.000906686,0.018030072,0.019145139,0,0,0,32.68580627,26.08058739,26.41786957,26.36778831
33.25,3714,39470.76885,01/21/2017 05:42:47,7.909039625,,33,25,1.099541783,3.12536335,0.00238713,0.000342029,0.007225487,0.000906686,0.015203333,0.019145139,0,0,0,32.86714554,26.11112404,26.4484005,26.47426414
33.25,3715,39471.84523,01/21/2017 05:42:48,8.985414943,,33,25,1.099552631,3.136823177,0.002715925,0.000342029,0.008254694,0.000906686,0.01145978,0.019145139,0,0,0,33.24452972,26.18710899,26.4484005,26.47426414
33.25,3716,39473.01521,01/21/2017 05:42:49,10.1553956,,33,25,1.09990263,3.148664951,0.00307331,0.000342029,0.009377589,0.000906686,0.010084629,0.019145139,0,0,0,33.31998825,26.18710899,26.37239265,26.47426414
33.25,3717,39474.23197,01/21/2017 05:42:50,11.37215429,,33,25,1.09990263,3.159360647,0.003444959,0.000342029,0.010549445,0.000906686,0.008403826,0.019145139,0,0,0,33.77264786,26.26309013,26.37239265,26.32237434
33.25,3718,39475.68275,01/21/2017 05:42:52,12.82293656,,33,25,1.099552631,3.170438528,0.003888071,0.000342029,0.011951455,0.000906686,0.007028675,0.019145139,0,0,0,33.99890137,26.11112404,26.4484005,26.47426414
33.25,3719,39477.27391,01/21/2017 05:42:53,14.41409389,,33,25,1.099544764,3.181134224,0.00437404,0.000342029,0.013494377,0.000906686,0.006188297,0.019145139,0,0,0,34.37588501,26.18710899,26.4484005,26.39832115
33.25,3720,39479.05228,01/21/2017 05:42:55,16.19246381,,33,25,1.099555731,3.191830158,0.004917271,0.000342029,0.015225098,0.000906686,0.00527153,0.019145139,0,0,0,34.67737961,26.11112404,26.37239265,26.39832115
33.25,3721,39480.97102,01/21/2017 05:42:57,18.11121294,,33,25,1.099887371,3.202143908,0.005503238,0.000342029,0.017098238,0.000906686,0.004813099,0.019145139,0,0,0,34.82809448,26.26309013,26.4484005,26.39832115
33.25,3722,39483.17058,01/21/2017 05:42:59,20.31076368,,33,25,1.099541783,3.212839603,0.006175033,0.000342029,0.019252716,0.000906686,0.004201889,0.019145139,0,0,0,35.26533508,26.17219734,26.50946236,26.53532791
33.25,3723,39485.69771,01/21/2017 05:43:02,22.8378944,,33,25,1.099541783,3.223153353,0.006946879,0.000342029,0.021736217,0.000906686,0.003590727,0.019145139,0,0,0,35.43074036,26.26309013,26.4484005,26.39832115
33.25,3724,39488.45886,01/21/2017 05:43:05,25.59904454,,33,25,1.099560022,3.23346734,0.007790249,0.000342029,0.024458605,0.000906686,0.003132343,0.019145139,0,0,0,35.73194122,26.26309013,26.4484005,26.39832115
33.25,3725,39491.59439,01/21/2017 05:43:08,28.73457539,,33,25,1.099898338,3.24378109,0.008747939,0.000342029,0.027559847,0.000906686,0.002826738,0.019145139,0,0,0,36.03305435,26.11112404,26.4484005,26.47426414
33.25,3726,39495.24471,01/21/2017 05:43:11,32.38489881,,33,25,1.099544764,3.254476786,0.009862805,0.000342029,0.031181869,0.000906686,0.002444744,0.019145139,0,0,0,36.25883484,26.11112404,26.4484005,26.39832115
33.25,3727,39499.17583,01/21/2017 05:43:15,36.31601937,,33,25,1.099541783,3.264790773,0.011063586,0.000342029,0.035095748,0.000906686,0.002215576,0.019145139,0,0,0,36.48456955,26.11112404,26.4484005,26.39832115
33.25,3728,39503.90252,01/21/2017 05:43:20,41.04270595,,33,25,1.099191666,3.275486469,0.012507358,0.000342029,0.039816844,0.000906686,0.001909971,0.019145139,0,0,0,36.49933243,26.12603951,26.31132698,26.41320038
33.25,3729,39509.51838,01/21/2017 05:43:26,46.65856645,,33,25,1.09990263,3.285800219,0.01422268,0.000342029,0.045443996,0.000906686,0.001527977,0.019145139,0,0,0,36.63503265,26.11112404,26.4484005,26.39832115
33.25,3730,39517.09983,01/21/2017 05:43:33,54.24001555,,33,25,1.099887371,3.296114206,0.016538513,0.000342029,0.053065536,0.000906686,0.000916815,0.019145139,0,0,0,36.78547668,26.11112404,26.4484005,26.47426414
33.25,3731,39526.94345,01/21/2017 05:43:43,64.08363633,,33,25,1.099210024,3.306427956,0.019545392,0.000342029,0.062992387,0.000906686,0.000763988,0.019145139,0,0,0,36.86068726,26.11112404,26.37239265,26.39832115
